rank,symbol,date,close,adr_pct,atr_14,gain_1m,gain_3m,gain_6m,gain_1m_pctile,gain_3m_pctile,gain_6m_pctile,momentum_pctile,dist_to_sma_10_pct,dist_to_sma_10_adr,dist_to_sma_20_pct,dist_to_sma_20_adr,dist_to_sma_50_pct,dist_to_sma_50_adr,triggers,next_earnings_date,earnings_when,days_to_earnings,avg_vol_20,avg_dollar_vol_20,shares,binding_cap,stop_price,risk_per_share,actual_risk_dollars,position_dollars,preferred_entry_low,preferred_entry_high,max_entry,extended,stop_exceeds_atr,score
50,OKTA,2026-07-23,136.10000610351562,5.870525555767259,7.956585523798814,15.182804574640606,72.93521141179092,53.024513568209564,0.8419117647058824,0.9226415094339623,0.7378640776699029,0.9226415094339623,-6.07200331859028,-1.0343202258314144,-3.949298723576001,-0.672733418168357,11.231010095913986,1.9131183382517665,AT_20MA,,,,3232030.0,455512435.19859314,146.9507649014233,concentration,133.12104331970215,2.978962783813472,437.760859694263,20000.0,137.76828604803222,139.12090558707803,141.74657880993163,false,false,0.8248240491165019
51,NVCR,2026-07-23,19.989999771118164,5.59977162147689,1.1693632137668892,41.47204252806978,53.533018957755594,47.41887280622385,0.9742647058823529,0.8660377358490566,0.7087378640776699,0.9742647058823529,18.05402634240277,3.2240647588483586,18.05902848113314,3.224958034336806,16.27313595312139,2.9060356480805005,AT_PIVOT,,,,1830830.0,31440095.292716026,240.38464183638374,risk,17.91,2.079999771118164,500.0,4805.288935289633,18.584681606883443,18.783473353223815,19.16936321376689,true,true,0.8216853408029876
52,TRAX,2026-07-23,37.63999938964844,13.507006341646344,3.3025814389718304,111.69852607440953,99.47004618775406,,0.9926470588235294,0.9622641509433962,,0.9926470588235294,3.1535598098732187,0.2334758517251749,24.9548339937773,1.8475473663496926,42.80871319840683,3.1693709261403185,AT_10MA,2026-08-11,unknown,11,967020.0,28596163.975811005,361.7419523199811,risk,36.25779863357544,1.3822007560729972,500.0,13615.966864534324,38.0912893461949,38.65272819082011,39.74258006568081,false,false,0.8178454715219422
53,RHI,2026-07-23,37.849998474121094,5.1386434313764,1.961401250747437,29.048750673636125,28.43569513409916,34.64958254103616,0.9411764705882353,0.749056603773585,0.6310679611650485,0.9411764705882353,-1.7199528328033817,-0.3347095115223217,6.071330306435601,1.1815044938444734,16.326548681485367,3.177209880295636,AT_10MA,,,,2357625.0,84668781.00494385,528.4016065066543,concentration,37.44185106277466,0.40814741134643384,215.6657478469879,20000.0,38.610701693488956,38.944139906116014,39.59140231886267,false,false,0.8068510737628385
54,RPD,2026-07-23,9.5600004196167,9.38908237762699,0.9047622395438848,42.05052589186793,51.26582531569146,-23.94589775882737,0.9761029411764706,0.8547169811320755,0.2621359223300971,0.9761029411764706,-19.989534522160817,-2.129018973120673,-8.870288277976503,-0.9447449624164862,11.538706656077817,1.228949346910952,AT_20MA,2026-08-10,amc,10,3027355.0,31935854.64929104,2092.0501173787484,concentration,9.492299962043763,0.0677004575729363,141.63275021205635,20000.0,9.99238108162497,10.146190662347431,10.444762201396912,false,false,0.7886029411764706
55,AMPL,2026-07-23,8.050000190734863,7.667226961831242,0.6521606721855644,20.870876504041803,10.57692251009954,-17.940878222211165,0.90625,0.5773584905660377,0.316504854368932,0.90625,-15.937885356976883,-2.0787026960749153,-9.540370454483249,-1.2443052099509815,4.722983443858856,0.6159963005361221,AT_50MA,2026-08-05,amc,7,2445210.0,21184500.275802612,873.2475526054692,risk,7.477424867153168,0.5725753235816953,500.0,7029.64296503278,7.841080202578378,7.951947516849923,8.16716053867116,false,false,0.7758928571428573
56,BLZE,2026-07-23,12.760000228881836,9.554137555005514,1.177229098413682,9.433965659217968,205.2631759067179,172.64958754093743,0.7591911764705882,0.9943396226415094,0.9689320388349514,0.9943396226415094,-13.706893884301966,-1.4346552794941474,-18.05250589880439,-1.8894961261413377,14.83385738084864,1.5526108238913752,"",2026-08-03,amc,5,3355100.0,50003960.0255394,1037.9902844419798,risk,12.27830015182495,0.48170007705688533,500.0,13244.756267056784,12.928614701794732,13.128743648525058,13.517229251001572,false,false,0.7705300988319856
57,PTRN,2026-07-23,23.489999771118164,5.827146614654377,1.4492510182097553,9.306654356915978,77.28301714051445,75.82335609850115,0.7573529411764706,0.930188679245283,0.8349514563106796,0.930188679245283,-16.747554001960935,-2.874057426295644,-13.925076275676432,-2.389690391633018,5.250743756356307,0.9010831721912564,AT_50MA,2026-08-05,amc,7,2508330.0,65930583.24552536,690.225816697815,risk,22.76559916496277,0.7244006061553954,500.00000000000006,16213.404276251524,23.60462466987148,23.850997342967137,24.329250178976356,false,false,0.7641172506738545
58,PSNL,2026-07-23,12.220000267028809,9.034855096516182,1.1796225567322933,21.47117054985579,93.66086177246342,26.632132125306285,0.9099264705882353,0.9566037735849057,0.5844660194174757,0.9566037735849057,-16.505725674730417,-1.8268943440050283,-14.410799026877616,-1.5950227062783093,8.32078801591965,0.920965297952385,AT_50MA,2026-08-04,unknown,6,5817920.0,82106987.23186493,1636.6611753653287,concentration,12.01462481021881,0.2053754568099979,336.1300365338425,20000.0,12.664811087631284,12.865346922275773,13.254622365997431,false,false,0.7603736148547471
59,FBRX,2026-07-23,59.70000076293945,14.974678038423894,4.6303601784162725,228.92563095146645,100.134096264263,89.52381194583954,0.9981617647058824,0.9641509433962264,0.8699029126213592,0.9981617647058824,18.96314932200946,1.2663477153466305,40.68006738276051,2.716590452120475,56.77805740154456,3.791604551086597,"",2026-08-13,unknown,13,1027050.0,37749747.280511856,87.60678003703543,risk,53.99267993927002,5.707320823669434,500.0,5230.124835049684,56.57918002817298,57.366341258503745,58.89436011738112,true,true,0.7592728758169935
60,MAN,2026-07-23,49.95000076293945,6.164060383566139,2.8092926567874,54.835720278380684,58.37032122072243,64.57990159840841,0.9834558823529411,0.8886792452830189,0.8058252427184466,0.9834558823529411,6.322323356035431,1.0256751171502527,16.25125199584271,2.636452433069897,29.51271363354453,4.7878690014503595,"",,,,1892070.0,81164320.32382965,400.4003942846595,concentration,49.202750759124754,0.747250003814699,299.19919615661877,20000.0,50.854647091333156,51.33222684298701,52.25929341972685,false,false,0.7382177871148458
